run_id,fire_id,fire_time_utc,fire_epoch,signal_symbol,signal_mint,control_symbol,control_mint,signal_net_5m,control_net_5m,delta_5m,signal_entry_quote_ok,control_entry_quote_ok,signal_fwd_quote_ok_5m,control_fwd_quote_ok_5m,signal_entry_ts_epoch,control_entry_ts_epoch,signal_fwd_due_epoch_5m,control_fwd_due_epoch_5m,signal_fwd_ts_epoch_5m,control_fwd_ts_epoch_5m,signal_entry_jitter_sec,control_entry_jitter_sec,signal_fwd_jitter_5m_sec,control_fwd_jitter_5m_sec,signal_row_valid,control_row_valid,invalid_reason_signal,invalid_reason_control,outlier_flag
1677a7da,50023c90,2026-03-07T17:30:00+00:00,1772904600,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,-0.2027963,0.0379562,-0.2407525,1,1,1,1,1772904610,1772904610,1772904900,1772904900,1772904902,1772904903,10,10,2,3,1,1,,,1
1677a7da,f4d297ec,2026-03-07T17:45:00+00:00,1772905500,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,-0.0403172,-0.1087983,0.0684811,1,1,1,1,1772905506,1772905507,1772905800,1772905800,1772905808,1772905809,6,7,8,9,1,1,,,0
1677a7da,c844fbe9,2026-03-07T18:00:00+00:00,1772906400,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,0.1750143,0.0110996000000001,0.1639147,1,1,1,1,1772906404,1772906404,1772906700,1772906700,1772906706,1772906707,4,4,6,7,1,1,,,1
1677a7da,6d92d22a,2026-03-07T18:15:00+00:00,1772907300,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,-0.0732599,0.0830727,-0.1563326,1,1,1,1,1772907310,1772907310,1772907600,1772907600,1772907602,1772907603,10,10,2,3,1,1,,,1
1677a7da,38218a44,2026-03-07T18:30:00+00:00,1772908200,"SOL人生",GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,MEME,HHYJWYJQCmnQ1ubjzjntURGduf7QztBpQmG7h2P1pump,-0.0314594,-0.0345512,0.00309179999999998,1,1,1,1,1772908207,1772908208,1772908500,1772908500,1772908500,1772908501,7,8,0,1,1,1,,,0
1677a7da,cda3e21c,2026-03-07T18:45:00+00:00,1772909100,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,-0.0660744,-0.0234415,-0.0426329,1,1,1,1,1772909105,1772909105,1772909400,1772909400,1772909407,1772909408,5,5,7,8,1,1,,,0
1677a7da,e33f51f4,2026-03-07T19:00:00+00:00,1772910000,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.1025488,0.0413999000000001,-0.1439487,1,1,1,1,1772910013,1772910014,1772910300,1772910300,1772910305,1772910306,13,14,5,6,1,1,,,1
1677a7da,5a7a4551,2026-03-07T19:15:00+00:00,1772910900,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,-0.0165027,0.0217681999999999,-0.0382708999999999,1,1,1,1,1772910909,1772910910,1772911200,1772911200,1772911201,1772911203,9,10,1,3,1,1,,,0
1677a7da,9601b663,2026-03-07T19:30:00+00:00,1772911800,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.0291306999999999,-0.0560558,0.0269251,1,1,1,1,1772911806,1772911806,1772912100,1772912100,1772912108,1772912109,6,6,8,9,1,1,,,0
1677a7da,4db3fa68,2026-03-07T19:45:00+00:00,1772912700,"SOL人生",GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,-0.0378040000000001,-0.1708259,0.1330219,1,1,1,1,1772912712,1772912713,1772913000,1772913000,1772913004,1772913005,12,13,4,5,1,1,,,1
1677a7da,1f47f500,2026-03-07T20:00:00+00:00,1772913600,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,0.4600462,-0.01827,0.4783162,1,1,1,1,1772913610,1772913610,1772913900,1772913900,1772913902,1772913903,10,10,2,3,1,1,,,1
1677a7da,5f084bd7,2026-03-07T20:15:00+00:00,1772914500,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,-0.1028266,-0.0368317,-0.0659949,1,1,1,1,1772914506,1772914507,1772914800,1772914800,1772914808,1772914809,6,7,8,9,1,1,,,0
1677a7da,2e9c2f69,2026-03-07T20:30:00+00:00,1772915400,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,-0.0583192,-0.0283304,-0.0299888,1,1,1,1,1772915403,1772915404,1772915700,1772915700,1772915706,1772915707,3,4,6,7,1,1,,,0
1677a7da,8e56fa71,2026-03-07T20:45:00+00:00,1772916300,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,0.209823,-0.0135856,0.2234086,1,1,1,1,1772916310,1772916311,1772916600,1772916600,1772916602,1772916603,10,11,2,3,1,1,,,1
1677a7da,13ff2f2b,2026-03-07T21:00:00+00:00,1772917200,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,0.0145972000000001,-0.013874,0.0284712000000001,1,1,1,1,1772917208,1772917209,1772917500,1772917500,1772917501,1772917502,8,9,1,2,1,1,,,0
1677a7da,7e20089a,2026-03-07T21:15:00+00:00,1772918100,Leprecoin,C9smdbQEsoZhnNCYhqeLDNE17aMGdBjJvqzk59DCpump,"比比拉布",4YuD8JVXFeyeowJacXMLY3QKhd6NwaJhto1Xqrnwpump,0.00304930000000004,-0.034064,0.0371133,1,1,1,1,1772918105,1772918106,1772918400,1772918400,1772918407,1772918408,5,6,7,8,1,1,,,0
1677a7da,71ca6ab9,2026-03-07T21:30:00+00:00,1772919000,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.0181401,0.0412884,-0.0594285,1,1,1,1,1772919012,1772919012,1772919300,1772919300,1772919304,1772919305,12,12,4,5,1,1,,,0
1677a7da,b719512b,2026-03-07T21:45:00+00:00,1772919900,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,-0.0749161,0.0159189,-0.090835,1,1,1,1,1772919908,1772919908,1772920200,1772920200,1772920200,1772920201,8,8,0,1,1,1,,,0
1677a7da,61ff3b29,2026-03-07T22:15:00+00:00,1772921700,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,-0.0635069,-0.0681166,0.00460969999999994,1,1,1,1,1772921707,1772921707,1772922000,1772922000,1772922009,1772922010,7,7,9,10,1,1,,,0
1677a7da,97872240,2026-03-07T22:30:00+00:00,1772922600,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.0151977,-0.0444459,0.0292482000000001,1,1,1,1,1772922604,1772922604,1772922900,1772922900,1772922906,1772922907,4,4,6,7,1,1,,,0
1677a7da,81714439,2026-03-07T22:45:00+00:00,1772923500,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,-0.0726892,-0.00582449999999989,-0.0668647000000001,1,1,1,1,1772923510,1772923511,1772923800,1772923800,1772923803,1772923804,10,11,3,4,1,1,,,0
1677a7da,ad1015c5,2026-03-07T23:00:00+00:00,1772924400,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.0543657,-0.070169,0.0158033000000001,1,1,1,1,1772924409,1772924410,1772924700,1772924700,1772924702,1772924703,9,10,2,3,1,1,,,0
1677a7da,6b7aa722,2026-03-07T23:15:00+00:00,1772925300,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,0.0342397999999999,0.00316830000000002,0.0310714999999999,1,1,1,1,1772925306,1772925307,1772925600,1772925600,1772925608,1772925609,6,7,8,9,1,1,,,0
1677a7da,d3d3dccf,2026-03-07T23:30:00+00:00,1772926200,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.0530785,-0.00541229999999992,-0.0476662000000001,1,1,1,1,1772926203,1772926204,1772926500,1772926500,1772926505,1772926507,3,4,5,7,1,1,,,0
1677a7da,52d89725,2026-03-07T23:45:00+00:00,1772927100,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,-0.1062098,-0.00909870000000001,-0.0971111,1,1,1,1,1772927110,1772927110,1772927400,1772927400,1772927401,1772927403,10,10,1,3,1,1,,,0
1677a7da,7e7b5724,2026-03-08T00:00:00+00:00,1772928000,Leprecoin,C9smdbQEsoZhnNCYhqeLDNE17aMGdBjJvqzk59DCpump,Noesis,57VGZ49ne4UE6BSboqGDQpNRt4kwQpoZisDXaRpWpump,-0.0841235,-0.0398793000000001,-0.0442441999999999,1,1,1,1,1772928012,1772928012,1772928300,1772928300,1772928304,1772928304,12,12,4,4,1,1,,,0
1677a7da,c12942f7,2026-03-08T00:15:00+00:00,1772928900,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.0104034000000001,-0.0443239,0.0339204999999999,1,1,1,1,1772928907,1772928907,1772929200,1772929200,1772929208,1772929209,7,7,8,9,1,1,,,0
1677a7da,db40903c,2026-03-08T00:30:00+00:00,1772929800,Noesis,57VGZ49ne4UE6BSboqGDQpNRt4kwQpoZisDXaRpWpump,Leprecoin,C9smdbQEsoZhnNCYhqeLDNE17aMGdBjJvqzk59DCpump,-0.0158928,-0.0453016,0.0294088,1,1,1,1,1772929802,1772929803,1772930100,1772930100,1772930104,1772930105,2,3,4,5,1,1,,,0
1677a7da,c5519ff9,2026-03-08T00:45:00+00:00,1772930700,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,Leprecoin,C9smdbQEsoZhnNCYhqeLDNE17aMGdBjJvqzk59DCpump,-0.00762799999999996,-0.0919285,0.0843005,1,1,1,1,1772930707,1772930708,1772931000,1772931000,1772931009,1772931010,7,8,9,10,1,1,,,0
1677a7da,2e1b2c0b,2026-03-08T01:00:00+00:00,1772931600,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.0693726999999999,-0.0312981,-0.0380746,1,1,1,1,1772931603,1772931604,1772931900,1772931900,1772931905,1772931906,3,4,5,6,1,1,,,0
1677a7da,81d0b379,2026-03-08T01:15:00+00:00,1772932500,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,-0.0572604,0.0510518,-0.1083122,1,1,1,1,1772932509,1772932509,1772932800,1772932800,1772932801,1772932801,9,9,1,1,1,1,,,1
1677a7da,e214950a,2026-03-08T01:30:00+00:00,1772933400,Doom,AukyjhMSmN5VEGjQ9npeu6Eu9X21feL1qCbZSPeJpump,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,0.6272897,0.0114624999999999,0.6158272,1,1,1,1,1772933406,1772933407,1772933700,1772933700,1772933708,1772933709,6,7,8,9,1,1,,,1
1677a7da,285c1d9e,2026-03-08T01:45:00+00:00,1772934300,Doom,AukyjhMSmN5VEGjQ9npeu6Eu9X21feL1qCbZSPeJpump,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,-0.0645548,0.0206991999999999,-0.0852539999999999,1,1,1,1,1772934312,1772934312,1772934600,1772934600,1772934603,1772934604,12,12,3,4,1,1,,,0
1677a7da,094a0e2a,2026-03-08T02:00:00+00:00,1772935200,Doom,AukyjhMSmN5VEGjQ9npeu6Eu9X21feL1qCbZSPeJpump,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,-0.1714349,-0.0517358,-0.1196991,1,1,1,1,1772935207,1772935208,1772935500,1772935500,1772935509,1772935510,7,8,9,10,1,1,,,1
1677a7da,6b00abad,2026-03-08T02:15:00+00:00,1772936100,Noesis,57VGZ49ne4UE6BSboqGDQpNRt4kwQpoZisDXaRpWpump,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,-0.0789028,-0.0563130000000001,-0.0225898,1,1,1,1,1772936102,1772936103,1772936400,1772936400,1772936404,1772936405,2,3,4,5,1,1,,,0
1677a7da,3f870c90,2026-03-08T02:30:00+00:00,1772937000,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,-0.0850908,-0.0565805,-0.0285103,1,1,1,1,1772937007,1772937008,1772937300,1772937300,1772937309,1772937310,7,8,9,10,1,1,,,0
1677a7da,ac0f32fc,2026-03-08T02:45:00+00:00,1772937900,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.0625471,-0.0347252,-0.0278218999999999,1,1,1,1,1772937903,1772937903,1772938200,1772938200,1772938205,1772938205,3,3,5,5,1,1,,,0
1677a7da,196ed510,2026-03-08T03:00:00+00:00,1772938800,CL1,8Upn5PyPivLhpVP7DKCP4uYXdcNxdd34jz3P9Zdbpump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.1149222,-0.0772412999999999,-0.0376809,1,1,1,1,1772938809,1772938809,1772939100,1772939100,1772939101,1772939101,9,9,1,1,1,1,,,0
1677a7da,e7b4ed96,2026-03-08T03:15:00+00:00,1772939700,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,-0.0916082,-0.0218441,-0.0697641,1,1,1,1,1772939704,1772939705,1772940000,1772940000,1772940007,1772940007,4,5,7,7,1,1,,,0
1677a7da,8e2d7748,2026-03-08T03:30:00+00:00,1772940600,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,-0.160078,0.00890590000000003,-0.1689839,1,1,1,1,1772940610,1772940610,1772940900,1772940900,1772940902,1772940903,10,10,2,3,1,1,,,1
1677a7da,cc6eb30b,2026-03-08T03:45:00+00:00,1772941500,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.000665099999999965,-0.0272335,0.0265684,1,1,1,1,1772941505,1772941506,1772941800,1772941800,1772941808,1772941808,5,6,8,8,1,1,,,0
1677a7da,f51340fa,2026-03-08T04:00:00+00:00,1772942400,SKILL,FQt7749yicQ9vZ2CA8r4ghq4MCPJpsVicT8gNkAjpump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.0933677,-0.0362378,-0.0571299000000001,1,1,1,1,1772942412,1772942412,1772942700,1772942700,1772942703,1772942704,12,12,3,4,1,1,,,0
1677a7da,a383bf01,2026-03-08T04:15:00+00:00,1772943300,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.0488886000000001,-0.0465180000000001,-0.0023706,1,1,1,1,1772943306,1772943307,1772943600,1772943600,1772943608,1772943609,6,7,8,9,1,1,,,0
1677a7da,a9eab67f,2026-03-08T04:30:00+00:00,1772944200,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,-0.0120005,-0.0453959,0.0333954000000001,1,1,1,1,1772944212,1772944212,1772944500,1772944500,1772944505,1772944506,12,12,5,6,1,1,,,0
1677a7da,8653b804,2026-03-08T04:45:00+00:00,1772945100,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-0.0370955000000001,0.0775857,-0.1146812,1,1,1,1,1772945109,1772945110,1772945400,1772945400,1772945405,1772945406,9,10,5,6,1,1,,,1
1677a7da,26fd3ae0,2026-03-08T05:00:00+00:00,1772946000,CL1,8Upn5PyPivLhpVP7DKCP4uYXdcNxdd34jz3P9Zdbpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.00307150000000011,0.015425,-0.0184965000000001,1,1,1,1,1772946009,1772946010,1772946300,1772946300,1772946301,1772946302,9,10,1,2,1,1,,,0
1677a7da,7f26e613,2026-03-08T05:15:00+00:00,1772946900,SKILL,FQt7749yicQ9vZ2CA8r4ghq4MCPJpsVicT8gNkAjpump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-0.050265,-0.0172514,-0.0330136,1,1,1,1,1772946905,1772946906,1772947200,1772947200,1772947207,1772947208,5,6,7,8,1,1,,,0
1677a7da,f3083d75,2026-03-08T05:30:00+00:00,1772947800,CL1,8Upn5PyPivLhpVP7DKCP4uYXdcNxdd34jz3P9Zdbpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.0369864,-0.0363498,-0.000636599999999987,1,1,1,1,1772947811,1772947811,1772948100,1772948100,1772948103,1772948104,11,11,3,4,1,1,,,0
1677a7da,00cc724b,2026-03-08T05:45:00+00:00,1772948700,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.0406701,-0.0415490000000001,0.000878900000000016,1,1,1,1,1772948707,1772948707,1772949000,1772949000,1772949009,1772949010,7,7,9,10,1,1,,,0
1677a7da,bb6bdbd4,2026-03-08T06:00:00+00:00,1772949600,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-0.0416292,-0.0575278,0.0158986,1,1,1,1,1772949604,1772949605,1772949900,1772949900,1772949906,1772949907,4,5,6,7,1,1,,,0
1677a7da,38b78949,2026-03-08T06:15:00+00:00,1772950500,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,0.0466709000000001,-0.0474664,0.0941373000000001,1,1,1,1,1772950510,1772950511,1772950800,1772950800,1772950802,1772950803,10,11,2,3,1,1,,,0
1677a7da,345b11ad,2026-03-08T06:30:00+00:00,1772951400,CL1,8Upn5PyPivLhpVP7DKCP4uYXdcNxdd34jz3P9Zdbpump,SKILL,FQt7749yicQ9vZ2CA8r4ghq4MCPJpsVicT8gNkAjpump,0.0121865000000001,-0.0407236,0.0529101000000001,1,1,1,1,1772951406,1772951407,1772951700,1772951700,1772951709,1772951709,6,7,9,9,1,1,,,0
1677a7da,bb98983e,2026-03-08T06:45:00+00:00,1772952300,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-0.1548475,-0.0773274,-0.0775201,1,1,1,1,1772952302,1772952303,1772952600,1772952600,1772952605,1772952605,2,3,5,5,1,1,,,0
1677a7da,4963fa8d,2026-03-08T07:00:00+00:00,1772953200,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-0.0234536,0.0862848000000001,-0.1097384,1,1,1,1,1772953209,1772953210,1772953500,1772953500,1772953502,1772953503,9,10,2,3,1,1,,,1
1677a7da,12a274fe,2026-03-08T07:15:00+00:00,1772954100,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,0.0405163,0.0155856000000001,0.0249306999999999,1,1,1,1,1772954105,1772954106,1772954400,1772954400,1772954407,1772954408,5,6,7,8,1,1,,,0
1677a7da,5c917955,2026-03-08T07:30:00+00:00,1772955000,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,-0.0384464,-0.0425269,0.00408050000000004,1,1,1,1,1772955011,1772955011,1772955300,1772955300,1772955303,1772955303,11,11,3,3,1,1,,,0
1677a7da,7527ad8d,2026-03-08T07:45:00+00:00,1772955900,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,CL1,8Upn5PyPivLhpVP7DKCP4uYXdcNxdd34jz3P9Zdbpump,-0.037505,-0.0255365,-0.0119685,1,1,1,1,1772955907,1772955907,1772956200,1772956200,1772956209,1772956209,7,7,9,9,1,1,,,0
1677a7da,a81330cb,2026-03-08T08:00:00+00:00,1772956800,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,0.0883883999999999,-0.0579871,0.1463755,1,1,1,1,1772956804,1772956805,1772957100,1772957100,1772957107,1772957107,4,5,7,7,1,1,,,1
1677a7da,490fd694,2026-03-08T08:15:00+00:00,1772957700,SKILL,FQt7749yicQ9vZ2CA8r4ghq4MCPJpsVicT8gNkAjpump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-0.0228365,-0.0953642999999999,0.0725277999999999,1,1,1,1,1772957710,1772957711,1772958000,1772958000,1772958002,1772958003,10,11,2,3,1,1,,,0
1677a7da,ca7c332f,2026-03-08T08:30:00+00:00,1772958600,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,0.0475848000000001,-0.0727261999999999,0.120311,1,1,1,1,1772958606,1772958607,1772958900,1772958900,1772958909,1772958909,6,7,9,9,1,1,,,1
1677a7da,9c070a79,2026-03-08T08:45:00+00:00,1772959500,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,0.0601274000000001,-0.00485179999999995,0.0649792,1,1,1,1,1772959503,1772959504,1772959800,1772959800,1772959806,1772959806,3,4,6,6,1,1,,,0
1677a7da,87acef57,2026-03-08T09:00:00+00:00,1772960400,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.0424785,-0.00563130000000011,-0.0368471999999999,1,1,1,1,1772960410,1772960411,1772960700,1772960700,1772960703,1772960704,10,11,3,4,1,1,,,0
1677a7da,2c9d2dd1,2026-03-08T09:15:00+00:00,1772961300,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,-0.00298690000000001,-0.0844253,0.0814384,1,1,1,1,1772961307,1772961307,1772961600,1772961600,1772961609,1772961610,7,7,9,10,1,1,,,0
1677a7da,03cc2e99,2026-03-08T09:30:00+00:00,1772962200,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.0827766,-0.0408732,-0.0419033999999999,1,1,1,1,1772962204,1772962204,1772962500,1772962500,1772962505,1772962506,4,4,5,6,1,1,,,0
1677a7da,a7bafce3,2026-03-08T09:45:00+00:00,1772963100,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,-0.0682526,0.0363358,-0.1045884,1,1,1,1,1772963109,1772963110,1772963400,1772963400,1772963401,1772963402,9,10,1,2,1,1,,,1
1677a7da,82738ac6,2026-03-08T10:00:00+00:00,1772964000,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,0.0688092,-0.0539627,0.1227719,1,1,1,1,1772964007,1772964007,1772964300,1772964300,1772964309,1772964309,7,7,9,9,1,1,,,1
